Timestamp,Callsign,BaseCallsign,GridSquare,Frequency,Mode,Baud,Power,Height,Gain,Direction,OperatingHours,ServiceCode
/Date(1623449580000-0000)/,K6QS,K6QS,EM66OD,440975000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449580000-0000)/,K6QS-10,K6QS,EM66OD,440975000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445920000-0000)/,K6SAT-10,K6SAT,CM98KT,144910000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,3589000,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,3589000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,3589000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,7103700,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,7103700,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,7103700,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,10146200,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,10146200,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,10146200,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,14105500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,14105500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K6SDR,K6SDR,CM87RX,14105500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623448680000-0000)/,K6SDR-10,K6SDR,CM87RX,144910000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448680000-0000)/,K6SDR-10,K6SDR,CM87RX,145630000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623444120000-0000)/,K6SOL-10,K6SOL,CM88XF,145730000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K6TJP-10,K6TJP,CM88QK,144910000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448620000-0000)/,K6VHT-10,K6VHT,EL29EN,145050000,0,1200,50,0,0,0,00-23,PUBLIC
/Date(1623448620000-0000)/,K6VHT-10,K6VHT,EL29EN,145050000,51,0,50,0,0,0,00-23,PUBLIC
/Date(1623449640000-0000)/,K7ARC-10,K7ARC,DM33XM,441300000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449640000-0000)/,K7ARC-10,K7ARC,DM33XM,441300000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623450300000-0000)/,K7BC-10,K7BC,FM18JS,145730000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447600000-0000)/,K7BFL-10,K7BFL,DN17IQ,145050000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,K7CPU-10,K7CPU,CN85MM,441075000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623448260000-0000)/,K7CVO-10,K7CVO,CN84IN,144970000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,3597000,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,3597000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,3597000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,7065900,12,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,7065900,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,7065900,53,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,7104500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,7104500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,7104500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,14107000,16,600,100,25,0,0,12-04,PUBLIC
/Date(1623441060000-0000)/,K7DAV,K7DAV,DN40BX,14107000,50,600,100,25,0,0,12-04,PUBLIC
/Date(1623444840000-0000)/,K7DAV-10,K7DAV,DN40BX,145070000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445020000-0000)/,K7DAV-10,K7DAV,DN40BX,431450000,3,9600,50,25,0,0,00-23,PUBLIC
/Date(1623449580000-0000)/,K7EK-10,K7EK,EM77AT,145010000,0,1200,45,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K7ENN,K7ENN,CN85RM,3597000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K7ENN,K7ENN,CN85RM,3597000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K7ENN,K7ENN,CN85RM,14110500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K7ENN,K7ENN,CN85RM,14110500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7ENN-10,K7ENN,CN85RM,145030000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7ENN-11,K7ENN,CN85RM,144970000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623446280000-0000)/,K7ET-10,K7ET,DM09MM,145090000,0,1200,10,25,4,0,00-23,PUBLIC
/Date(1623446280000-0000)/,K7ET-3,K7ET,DM09MM,145090000,0,1200,10,25,4,0,00-23,PUBLIC
/Date(1623443700000-0000)/,K7GDS-10,K7GDS,CN85PL,145590000,0,1200,10,490,3,0,00-23,PUBLIC
/Date(1623448620000-0000)/,K7GPO-10,K7GPO,CN82IL,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448440000-0000)/,K7HB-10,K7HB,EM85XJ,145010000,0,1200,45,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,3589000,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,3589000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,3589000,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,7102700,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,7102700,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,7102700,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,10147300,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,10147300,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,10147300,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,14097800,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,14097800,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623441960000-0000)/,K7HTZ,K7HTZ,CN87OD,14097800,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,K7HTZ-10,K7HTZ,CN87OD,145020000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623447120000-0000)/,K7HTZ-10,K7HTZ,CN87OD,145630000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623448140000-0000)/,K7HWY-11,K7HWY,CN93GP,145030000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,3586800,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,3586800,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623436860000-0000)/,K7IF,K7IF,CN87OA,3586800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,3586800,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,7102800,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,7102800,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623436860000-0000)/,K7IF,K7IF,CN87OA,7102800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,7102800,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,10146800,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,10146800,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623436860000-0000)/,K7IF,K7IF,CN87OA,10146800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,10146800,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,14101800,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,14101800,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623436860000-0000)/,K7IF,K7IF,CN87OA,14101800,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF,K7IF,CN87OA,14101800,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623432480000-0000)/,K7IF-10,K7IF,CN87OA,144930000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623432840000-0000)/,K7IF-10,K7IF,CN87OA,144930000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623447480000-0000)/,K7IF-10,K7IF,CN87OA,144970000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623432480000-0000)/,K7IF-3,K7IF,CN87OA,145020000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447300000-0000)/,K7IF-3,K7IF,CN87OA,145020000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623443280000-0000)/,K7JGM-10,K7JGM,CN87UK,223460000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449640000-0000)/,K7KCA-10,K7KCA,CN88NM,440125000,0,1200,50,0,0,0,00-23,PUBLIC
/Date(1623449580000-0000)/,K7LIN-10,K7LIN,CN84KP,144950000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446160000-0000)/,K7MCE-10,K7MCE,CN85QM,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,3598800,16,600,100,25,0,0,00-16,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,3598800,43,600,100,25,0,0,00-16,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,3598800,50,600,100,25,0,0,00-16,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,7103700,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,7103700,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,7103700,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,10146500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,10146500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,10146500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,14103000,43,600,100,25,0,0,17-23,PUBLIC
/Date(1623443340000-0000)/,K7NHV,K7NHV,CN87SK,14103000,50,600,100,25,0,0,17-23,PUBLIC
/Date(1623450300000-0000)/,K7NHV-10,K7NHV,CN87SK,145100000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623449700000-0000)/,K7NWS-10,K7NWS,CN87UM,145030000,0,1200,5,25,0,0,00-23,PUBLIC
/Date(1623444360000-0000)/,K7QHQ-10,K7QHQ,CN87XS,144910000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444540000-0000)/,K7QOG-10,K7QOG,CN87UU,223560000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445380000-0000)/,K7RBG-10,K7RBG,CN83HF,144930000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445740000-0000)/,K7RBG-11,K7RBG,CN83HF,144910000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445740000-0000)/,K7RBG-12,K7RBG,CN83HF,144950000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623443820000-0000)/,K7REM-10,K7REM,CN87WQ,145670000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448620000-0000)/,K7RFH-10,K7RFH,CN87VJ,145630000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448620000-0000)/,K7RFH-11,K7RFH,CN87VJ,145630000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,3586500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,3586500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,3586500,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,7101700,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,7101700,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,7101700,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,10143000,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,10143000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,10143000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,14108000,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,14108000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623442980000-0000)/,K7RHT,K7RHT,CN97RD,14108000,50,600,100,25,0,0,00-23,PUBLIC
/Date(1623444600000-0000)/,K7RHT-10,K7RHT,CN97RD,145030000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623444600000-0000)/,K7RHT-10,K7RHT,CN97RD,145030000,51,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445320000-0000)/,K7RPO-10,K7RPO,CN73WQ,144910000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623449040000-0000)/,K7RVM-10,K7RVM,CN82NH,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448740000-0000)/,K7SFV-10,K7SFV,CN88VQ,144930000,0,1200,3,0,0,0,00-23,PUBLIC
/Date(1623449280000-0000)/,K7TRP-10,K7TRP,CN85MM,145050000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623440340000-0000)/,K7UNI,K7UNI,DN05WH,3595000,12,600,100,25,0,0,00-23,PUBLIC
/Date(1623440340000-0000)/,K7UNI,K7UNI,DN05WH,3595000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623440340000-0000)/,K7UNI,K7UNI,DN05WH,3595000,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623440340000-0000)/,K7UNI,K7UNI,DN05WH,7102000,12,600,100,25,0,0,00-23,PUBLIC
/Date(1623440340000-0000)/,K7UNI,K7UNI,DN05WH,7102000,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623440340000-0000)/,K7UNI,K7UNI,DN05WH,7102000,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K7YCA-10,K7YCA,DM34SN,145050000,0,1200,40,25,0,0,00-23,PUBLIC
/Date(1623445440000-0000)/,K7YCA-10,K7YCA,DM34SN,145050000,51,1200,50,25,0,0,00-23,PUBLIC
/Date(1623450300000-0000)/,K7YCA-11,K7YCA,DM34RN,145010000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623450300000-0000)/,K7YCA-11,K7YCA,DM34RN,145010000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623444480000-0000)/,K7YCA-12,K7YCA,DM34UO,145050000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623444480000-0000)/,K7YCA-12,K7YCA,DM34UO,145050000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623445380000-0000)/,K7YCA-5,K7YCA,DM34TJ,145010000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445380000-0000)/,K7YCA-5,K7YCA,DM34TJ,145010000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623445320000-0000)/,K7YCA-8,K7YCA,DM34TJ,145710000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445320000-0000)/,K7YCA-8,K7YCA,DM34TJ,145710000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623445320000-0000)/,K7YCA-9,K7YCA,DM35VE,145030000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623445320000-0000)/,K7YCA-9,K7YCA,DM35VE,145030000,52,9600,50,25,0,0,00-23,PUBLIC
/Date(1623449160000-0000)/,K8DAA-10,K8DAA,EN62WS,145070000,0,1200,25,100,4,0,00-23,PUBLIC
/Date(1623449700000-0000)/,K8EUP-14,K8EUP,EN75NX,145070000,0,1200,50,150,5,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,3592500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,3592500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,3592500,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,3598500,16,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,3598500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,3598500,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,7068500,12,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,7068500,41,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,7068500,53,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,7102500,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,7102500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,K8KHW,K8KHW,EM99JJ,7102500,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623447840000-0000)/,K8OEC-14,K8OEC,EN62WW,145070000,0,1200,50,150,5,0,00-23,PUBLIC
/Date(1623444360000-0000)/,K8WNJ-10,K8WNJ,EN63VF,145030000,0,1200,45,25,0,0,00-23,PUBLIC
/Date(1623446280000-0000)/,K9ANF-10,K9ANF,EN60DD,145610000,0,1200,100,65,7,0,00-23,PUBLIC
/Date(1623449580000-0000)/,K9APD-10,K9APD,EM74QB,145050000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623447960000-0000)/,K9APD-10,K9APD,EM74QB,145750000,3,9600,50,25,0,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,3587500,12,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,3587500,30,600,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,3587500,41,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,3587500,50,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,7102500,30,600,50,35,3,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,7102500,41,0,50,35,3,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,7102500,50,0,50,35,3,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,14112500,12,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,14112500,30,600,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,14112500,41,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,14112500,50,0,50,35,3,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,18108500,12,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,18108500,30,600,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,18108500,41,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,18108500,50,0,50,35,3,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,28145000,12,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,28145000,30,600,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,28145000,41,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,28145000,50,0,50,50,8,0,00-23,PUBLIC
/Date(1623443880000-0000)/,K9BBS,K9BBS,EM68SR,432250000,3,9600,35,35,9,205,00-23,PUBLIC
/Date(1623446040000-0000)/,K9BJA-10,K9BJA,EM57NV,145610000,0,1200,100,70,7,0,00-23,PUBLIC
/Date(1623443400000-0000)/,K9DNO-10,K9DNO,EM58JP,145610000,0,1200,100,350,7,0,00-23,PUBLIC
/Date(1623443820000-0000)/,K9ESV-10,K9ESV,EN52SI,145610000,0,1200,100,25,0,0,00-23,PUBLIC
/Date(1623447180000-0000)/,K9EW-10,K9EW,EN61AT,145610000,0,1200,40,25,0,0,00-23,PUBLIC
/Date(1623448560000-0000)/,K9EYZ-10,K9EYZ,EM50PM,3591000,43,0,30,50,5,0,00-23,PUBLIC
/Date(1623448560000-0000)/,K9EYZ-10,K9EYZ,EM50PM,3591000,50,0,30,50,5,0,00-23,PUBLIC
/Date(1623448560000-0000)/,K9EYZ-10,K9EYZ,EM50PM,7102500,43,0,30,50,5,0,00-23,PUBLIC
/Date(1623448560000-0000)/,K9EYZ-10,K9EYZ,EM50PM,7102500,50,0,30,50,5,0,00-23,PUBLIC
/Date(1623448560000-0000)/,K9EYZ-10,K9EYZ,EM50PM,145010000,0,1200,10,20,5,0,00-23,PUBLIC
/Date(1623445680000-0000)/,K9HMX-10,K9HMX,EN70GE,145050000,0,1200,10,20,5,0,00-23,PUBLIC
/Date(1623445860000-0000)/,K9IQP-10,K9IQP,EN62AF,145610000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,K9KDJ,K9KDJ,EM67GX,7102500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,K9KDJ,K9KDJ,EM67GX,7102500,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,K9KDJ,K9KDJ,EM67GX,10146500,43,600,100,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,K9KDJ,K9KDJ,EM67GX,10146500,54,600,100,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K9KDJ-10,K9KDJ,EM67GX,145090000,0,1200,65,25,0,0,00-23,PUBLIC
/Date(1623446400000-0000)/,K9KDJ-10,K9KDJ,EM67GX,145090000,51,1200,65,25,0,0,00-23,PUBLIC
/Date(1623447180000-0000)/,K9KRO-10,K9KRO,EN51SS,145610000,0,1200,25,25,0,0,00:23,PUBLIC
/Date(1623449520000-0000)/,K9MCE-10,K9MCE,EM59BH,145610000,0,1200,100,150,7,0,00-23,PUBLIC
/Date(1623450000000-0000)/,K9MLT-10,K9MLT,EN50UB,145610000,0,1200,100,25,0,0,00-23,PUBLIC
/Date(1623448440000-0000)/,K9ONR,K9ONR,CM87XV,145630000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623448440000-0000)/,K9ONR-10,K9ONR,CM87XV,145630000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623445200000-0000)/,K9WRA,K9WRA,EN50JS,10148700,13,600,100,25,0,0,00-23,PUBLIC
/Date(1623443760000-0000)/,K9WRA-10,K9WRA,EN50JS,145610000,0,1200,50,25,0,0,00-23,PUBLIC
/Date(1623435780000-0000)/,K9XV-10,K9XV,EL86XV,434000000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446340000-0000)/,KA1VGM-10,KA1VGM,FN33TA,145710000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623446340000-0000)/,KA1VGM-10,KA1VGM,FN33TA,145710000,52,9600,25,25,0,0,00-23,PUBLIC
/Date(1623450060000-0000)/,KA2FNK-10,KA2FNK,EM29PA,145070000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623448080000-0000)/,KA2JAI-10,KA2JAI,FM19QC,145010000,0,1200,5,25,0,0,00-23,PUBLIC
/Date(1623447720000-0000)/,KA3LJR-10,KA3LJR,FM05GE,147300000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444660000-0000)/,KA4KKF-10,KA4KKF,EM83DU,145590000,0,1200,25,30,6,0,00-23,PUBLIC
/Date(1623445260000-0000)/,KA5D-8,KA5D,EM10DG,145730000,0,1200,25,200,8,0,00-23,PUBLIC
/Date(1623445260000-0000)/,KA5D-8,KA5D,EM10DG,432950000,3,9600,25,200,7,0,00-23,PUBLIC
/Date(1623444480000-0000)/,KA5QDG-10,KA5QDG,EL29EJ,145050000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623444060000-0000)/,KA7CTT-10,KA7CTT,CN85RO,144920000,0,1200,25,25,0,0,00-23,PUBLIC
/Date(1623447420000-0000)/,KA7HRC,KA7HRC,CN95GQ,3595000,13,0,50,0,0,0,00-23,PUBLIC
/Date(1623447420000-0000)/,KA7HRC-10,KA7HRC,CN95FQ,145750000,0,1200,5,50,6,0,00-23,PUBLIC
/Date(1623447420000-0000)/,KA7HRC-10,KA7HRC,CN95FQ,440750000,0,1200,5,50,6,0,00-23,PUBLIC
